id,time,proj_id,proj_name,st-addr,contractor,lat,lon,yes_vote,no_vote,approval_rate,comment
529,2017-08-25 0:00:00,M-95-116-0401,Orange White-headed vulture,14259 Duke Avenue,Kautzer-Monahan,23.020673,113.751799,5932,3246,0.65,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
530,2017-07-04 0:00:00,B-40-921-5046,"Turquoise Meerkat, red",4 Atwood Park,"Cassin, Gusikowski and Shields",41.8822489,-87.7221872,225,3665,0.06,Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.
531,2017-10-21 0:00:00,E-10-484-8099,Crimson Frog (unidentified),2766 Vermont Road,"Kub, Eichmann and Lindgren",42.9506191,143.1041325,6567,6061,0.52,Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.
532,2018-04-12 0:00:00,V-92-285-8978,"Goldenrod Catfish, blue",0 Drewry Drive,Parisian-Medhurst,67.1466984,-178.7494469,7857,2300,0.77,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
533,2017-10-05 0:00:00,G-06-753-1182,Blue Lapwing (unidentified),908 Cody Alley,Gutkowski-Cronin,8.1104639,-67.6095967,2211,842,0.72,Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
534,2018-01-04 0:00:00,Y-47-973-4173,"Goldenrod Waxbill, blue",951 Fieldstone Court,"Larkin, Lowe and Morissette",55.3071219,82.7407627,6339,7180,0.47,Nulla nisl. Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.
535,2017-08-04 0:00:00,Z-16-194-0142,Aquamarine Common nighthawk,7 Northridge Plaza,Nicolas and Sons,51.7454,15.5984299,3230,181,0.95,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est.
536,2018-05-05 0:00:00,L-44-575-0757,Purple Common wolf,2 Morning Park,"Ziemann, Gottlieb and Lockman",45.9015821,13.8803513,2018,5711,0.26,Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.
537,2018-07-30 0:00:00,D-13-842-0695,"Turquoise Swan, trumpeter",2 5th Circle,"Effertz, King and Denesik",11.4145346,124.8469591,7959,2444,0.77,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
538,2019-01-22 0:00:00,J-20-589-7969,"Violet Bulbul, black-fronted",9 Canary Terrace,Larkin and Sons,51.2150482,19.5968399,7834,2671,0.75,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam.
539,2018-07-23 0:00:00,J-23-277-7219,Crimson Asiatic wild ass,6258 Vermont Plaza,Wehner and Sons,-13.316667,-75.783333,3657,2532,0.59,Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
540,2017-10-20 0:00:00,S-07-807-5111,Pink Blue waxbill,5 Scoville Junction,Lueilwitz-Hickle,31.352859,118.432941,5359,4587,0.54,Pellentesque at nulla. Suspendisse potenti.
541,2017-06-30 0:00:00,V-35-322-8989,"Turquoise Skink, african",6 Northfield Road,Langosh Inc,51.3854243,20.9619096,6858,6369,0.52,Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
542,2017-07-25 0:00:00,N-58-390-6724,"Indigo Starfish, crown of thorns",51482 Grasskamp Street,Kulas Inc,-6.2624908,106.1713267,8175,8216,0.50,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
543,2019-02-07 0:00:00,X-19-559-5340,"Blue Hare, arctic",09513 Boyd Lane,"Streich, Harris and Bailey",39.70864,114.830895,5714,198,0.97,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
544,2019-01-29 0:00:00,X-36-582-3109,"Orange Cockatoo, red-tailed",19 Gulseth Alley,Jenkins Inc,48.689836,6.17445,2892,5661,0.34,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.
545,2019-04-22 0:00:00,W-17-448-6675,Maroon Land iguana,155 Basil Circle,Bergnaum Group,-9.7918763,119.9393608,6407,7708,0.45,Aenean lectus. Pellentesque eget nunc.
546,2018-08-25 0:00:00,P-68-110-2095,"Khaki Whale, killer",63 Northview Lane,Wuckert-Boyer,51.2781356,17.9890591,1634,5528,0.23,Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus.
547,2018-09-12 0:00:00,R-80-322-2206,Maroon Mourning collared dove,7 Walton Terrace,"Franecki, Reynolds and Cassin",8.2961481,35.5821994,2619,5297,0.33,Curabitur gravida nisi at nibh.
548,2019-06-12 0:00:00,F-17-693-2104,"Violet Ibis, sacred",6745 Mariners Cove Road,"Streich, Carroll and Bode",45.0463269,38.8000344,1465,5648,0.21,Etiam vel augue. Vestibulum rutrum rutrum neque.
549,2017-11-14 0:00:00,B-36-175-4595,Goldenrod Water moccasin,672 Russell Drive,"Hartmann, Bayer and Cummings",9.2610914,0.7770529,2731,6535,0.29,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
550,2018-06-07 0:00:00,O-60-546-1840,"Goldenrod Macaque, japanese",32 Briar Crest Court,Lang-Morissette,40.024391,127.9682453,1355,7974,0.15,Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
551,2019-01-17 0:00:00,A-05-267-3960,"Red Lizard, mexican beaded",35932 Sachtjen Park,"Wyman, Murazik and Walter",30.402167,112.899762,2945,7554,0.28,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.
552,2018-12-27 0:00:00,R-04-343-7994,Pink Blue wildebeest,18 Clarendon Hill,Walker LLC,46.22652,-63.21809,414,3291,0.11,Morbi porttitor lorem id ligula.
553,2019-03-27 0:00:00,A-86-960-4559,Green Arctic tern,979 Bobwhite Way,Sauer Group,59.3517412,24.6104962,622,5913,0.10,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
554,2018-01-05 0:00:00,X-72-649-1758,"Puce Owl, great horned",6 Derek Avenue,Hackett-Hintz,8.8910633,125.0326766,2722,992,0.73,Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
555,2018-11-14 0:00:00,B-81-293-6733,Red Australian pelican,046 Transport Hill,"Schamberger, Pfannerstill and Kozey",31.62329,35.10446,3791,2135,0.64,Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
556,2018-10-11 0:00:00,O-36-429-6621,"Maroon Boar, wild",0267 Valley Edge Crossing,Rogahn-Roob,-7.4703872,110.9387418,6312,6144,0.51,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
557,2018-08-25 0:00:00,W-95-628-5941,Purple Horned lark,73258 Packers Drive,"Heidenreich, Cormier and Marquardt",38.627867,114.506303,1010,749,0.57,Nullam varius.
558,2018-10-30 0:00:00,P-81-662-8815,Yellow Large-eared bushbaby,7318 Pepper Wood Lane,Kunde and Sons,12.261245,121.990929,2312,4462,0.34,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
559,2018-10-28 0:00:00,N-60-002-0522,"Pink Fox, grey",60 Birchwood Lane,Prohaska LLC,52.55694,17.0351289,6782,5342,0.56,Morbi odio odio elementum eu interdum eu tincidunt in leo.
560,2018-12-06 0:00:00,B-37-647-9902,Khaki Japanese macaque,85 Sachs Street,Huels Group,8.4846735,123.8022922,1056,2008,0.34,Donec odio justo sollicitudin ut suscipit a feugiat et eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue.
561,2018-04-12 0:00:00,O-25-257-4927,Crimson Arboral spiny rat,384 Fuller Street,Schulist-Stehr,12.9653403,5.7418305,2200,8006,0.22,Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
562,2018-11-02 0:00:00,C-78-898-3034,"Orange Rhea, gray",7058 Express Avenue,Greenfelder-Lockman,30.592849,114.305539,684,7461,0.08,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
563,2017-11-15 0:00:00,Q-32-854-7261,Mauv Onager,9406 Novick Terrace,Wolff-Jones,19.238934,108.957345,1343,4133,0.25,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.
564,2018-02-16 0:00:00,I-31-680-1730,Puce White-winged tern,29541 Schlimgen Point,"Thompson, Leannon and Lindgren",5.9840985,116.0761121,273,6156,0.04,Morbi a ipsum.
565,2017-07-03 0:00:00,P-43-504-0730,"Puce Hoopoe, eurasian",8940 Pearson Street,Kuhn-Abernathy,-28.5393727,25.2126293,6217,5361,0.54,Morbi a ipsum. Integer a nibh.
566,2017-11-04 0:00:00,K-91-682-2654,"Pink Civet, common palm",0434 Sage Court,Rohan-Beatty,28.532422,118.592707,2139,2162,0.50,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.
567,2017-08-05 0:00:00,C-89-216-9370,Turquoise Blue catfish,0729 Butterfield Center,Jenkins Inc,51.3854177,20.4867499,1714,5413,0.24,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
568,2019-02-18 0:00:00,H-67-562-5687,Green Two-banded monitor,3 Myrtle Parkway,Heaney-Hammes,12.1630333,-84.2199753,6589,8181,0.45,Proin eu mi. Nulla ac enim.
569,2018-11-03 0:00:00,Q-75-125-4275,Red Paradoxure,6087 Milwaukee Circle,Carroll-Hand,41.4592281,-8.1841929,4426,3517,0.56,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam. Nam tristique tortor eu pede.
570,2018-05-06 0:00:00,O-56-681-5669,"Goldenrod Skua, long-tailed",92 Surrey Road,"Lehner, Wyman and Klein",34.393136,115.865746,933,3704,0.20,Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.
571,2017-06-23 0:00:00,Z-44-409-9718,"Green Woodpecker, downy",208 Swallow Street,"Stroman, Kuhlman and Labadie",41.4956796,-8.3620667,6949,3260,0.68,Integer pede justo lacinia eget tincidunt eget tempus vel pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl. Nunc nisl.
572,2017-09-21 0:00:00,U-99-112-4913,"Maroon Nuthatch, red-breasted",217 Norway Maple Terrace,Beier-O'Conner,29.8812097,80.7657804,6031,1991,0.75,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.
573,2018-02-15 0:00:00,T-82-711-7583,"Puce Baboon, chacma",24 Garrison Junction,Macejkovic-Koelpin,53.437194,41.789046,4853,5062,0.49,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.
574,2019-02-20 0:00:00,J-83-581-9081,Pink Seven-banded armadillo,97 Graceland Lane,Mante-Schultz,44.7984547,14.8829285,1971,4914,0.29,Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.
575,2017-10-12 0:00:00,K-26-355-3746,Khaki Hanuman langur,731 Pine View Road,Hane-Pfeffer,52.4000431,4.7642491,617,2580,0.19,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
576,2019-06-21 0:00:00,W-18-186-3323,"Purple Wallaby, euro",31 South Plaza,Durgan-Hilpert,6.9782137,79.9115522,948,1371,0.41,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem.
577,2019-03-26 0:00:00,C-04-570-6665,"Indigo Buffalo, asian water",978 Di Loreto Road,"Thiel, Kutch and Marquardt",38.822691,114.35056,8466,5762,0.60,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.
578,2018-08-28 0:00:00,L-51-641-5793,"Fuscia Flycatcher, tyrant",1214 Trailsway Circle,"Weimann, Greenfelder and Dicki",43.4945737,5.8978018,166,2287,0.07,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.
579,2017-08-06 0:00:00,N-73-442-5824,"Orange Vulture, white-rumped",2673 Charing Cross Trail,Jast-Schamberger,54.6464526,44.8234696,205,5842,0.03,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.
580,2018-04-19 0:00:00,H-57-931-9103,"Violet Cat, civet",67 Crest Line Center,"Heaney, Hansen and Leannon",26.577837,118.746284,600,3321,0.15,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
581,2018-05-01 0:00:00,O-68-038-3951,"Teal Squirrel, antelope ground",70449 Farwell Plaza,Hoppe Group,10.2043929,-67.5648932,4199,7142,0.37,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.
582,2018-08-23 0:00:00,D-68-995-1134,"Crimson Toucan, white-throated",59 Charing Cross Plaza,Blick LLC,7.7657031,-80.2711588,7783,2376,0.77,Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum.
583,2018-03-07 0:00:00,X-48-782-4601,Red Arboral spiny rat,78 Pearson Drive,"Fadel, Heaney and Ratke",35.342561,101.903378,3672,3407,0.52,Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci.
584,2018-11-17 0:00:00,M-33-139-8715,Mauv Suricate,3 Nobel Pass,Skiles Group,28.947331,111.633245,4345,6159,0.41,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc.
585,2018-04-16 0:00:00,G-48-378-9608,Fuscia Tailless tenrec,38592 Lakewood Road,Lang and Sons,8.1713638,-72.1712309,5382,4859,0.53,Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo.
586,2018-07-05 0:00:00,U-23-049-2290,"Yellow Lark, horned",77 Green Ridge Way,"Nader, Morissette and Hermann",48.2211075,26.2712988,7144,2423,0.75,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
587,2018-09-12 0:00:00,I-10-693-6169,Blue Griffon vulture,11 Lakeland Place,"Weissnat, Thompson and Erdman",40.2365225,-8.5110798,3953,4655,0.46,Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.
588,2019-02-11 0:00:00,N-09-836-3568,"Fuscia Deer, white-tailed",73 Waubesa Center,"Dach, Ziemann and Stoltenberg",11.0876868,11.207047,5064,4558,0.53,Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.
589,2018-11-27 0:00:00,G-25-683-3825,Red Red squirrel,3725 Dawn Circle,"Roberts, Wehner and Muller",15.08333,-91.71667,2633,2148,0.55,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
590,2018-04-07 0:00:00,X-58-940-8560,Fuscia Mourning collared dove,8243 Jenna Plaza,Torphy LLC,34.542308,118.752842,5779,7640,0.43,Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
591,2017-07-23 0:00:00,K-50-252-4237,Orange Sage grouse,8691 Sommers Way,Bergstrom LLC,31.236215,121.477445,7354,1998,0.79,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis.
592,2018-02-11 0:00:00,D-43-921-9385,"Turquoise Heron, goliath",9417 Union Terrace,Yost-Stanton,62.3786184,27.4345664,6449,5689,0.53,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
593,2019-03-29 0:00:00,E-43-025-0736,Fuscia White-browed owl,631 Del Mar Alley,Fadel-Mosciski,-6.813931,108.1784455,7407,830,0.90,Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante.
594,2018-03-27 0:00:00,B-78-440-4560,Red Yellow-bellied marmot,1824 Golden Leaf Junction,"Abernathy, Johns and Grant",14.549394,-90.789918,635,3514,0.15,Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
595,2018-01-21 0:00:00,S-50-458-8223,"Teal Nuthatch, red-breasted",1 Rockefeller Street,"Carroll, Torp and Murazik",48.51659,-53.08135,685,1451,0.32,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
596,2018-02-20 0:00:00,H-38-461-6286,Puce Blue shark,8676 Ronald Regan Avenue,Grimes-O'Conner,58.9195438,17.9393289,3483,6703,0.34,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
597,2017-08-05 0:00:00,U-92-110-0821,Blue African polecat,1 Dorton Avenue,Langosh-Effertz,9.899259,-84.0624815,5186,3429,0.60,Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
598,2018-08-19 0:00:00,X-84-461-0318,"Puce Lemur, sportive",8 Fuller Park,Stracke-Kohler,22.278214,114.182575,3251,7678,0.30,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.
599,2019-04-16 0:00:00,O-90-029-1322,"Goldenrod Puffin, horned",9722 Brickson Park Trail,Moore-Nicolas,23.021478,113.121435,1993,1717,0.54,Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo.
600,2018-06-20 0:00:00,F-66-999-9547,Goldenrod Comb duck,8584 Hoard Park,Christiansen Group,27.66787,106.883864,4506,8137,0.36,Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.
601,2018-06-06 0:00:00,B-02-269-8751,"Red Weaver, chestnut",4 Vernon Street,Maggio and Sons,29.731101,116.251947,1148,5268,0.18,Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien varius ut blandit non interdum in ante.
602,2018-11-08 0:00:00,L-98-596-3503,"Red Flicker, campo",46766 Bayside Avenue,"Kertzmann, Dach and Satterfield",36.406404,94.928484,1030,6754,0.13,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
603,2018-02-10 0:00:00,I-03-502-7742,"Orange Bandicoot, long-nosed",7789 Dexter Trail,"Parisian, Johnston and Keeling",-25.8542944,28.1804515,4534,5846,0.44,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.
604,2017-06-28 0:00:00,V-64-644-2555,"Maroon Raccoon, crab-eating",104 Clemons Avenue,Douglas Inc,60.6704237,17.1389487,1863,1015,0.65,Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
605,2017-10-15 0:00:00,L-69-004-6995,Fuscia Sociable weaver,304 Schlimgen Crossing,"Nader, Nader and Nader",14.4937408,121.0326557,1608,7137,0.18,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.
606,2018-03-01 0:00:00,G-94-241-3962,"Crimson Gull, southern black-backed",79 Fallview Park,Wisozk LLC,44.2136985,3.9996505,8301,7290,0.53,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
